"","FighterId.x","Result.x","Opponent.x","Event.x","Round.x","Time.x","Method.x","DateEvent.x","Outcome.x","PreviousOutcome.x","start.x","streak_id.x","streak.x","StreakLength.x","WinRatio.x","CountFights.x","FinishRatio.x","FinishPrevious.x","FinishedRatio.x","FinishedPrevious.x","FinishedCount.x","FinishCount.x","DamageDiff.x","Fighter.x","OpponentId.x","FighterComposite","OpponentComposite","FighterId.y","Result.y","Opponent.y","Event.y","Round.y","Time.y","Method.y","DateEvent.y","Outcome.y","PreviousOutcome.y","start.y","streak_id.y","streak.y","StreakLength.y","WinRatio.y","CountFights.y","FinishRatio.y","FinishPrevious.y","FinishedRatio.y","FinishedPrevious.y","FinishedCount.y","FinishCount.y","DamageDiff.y","Fighter.y","OpponentId.y","FighterComposite.y"
"1",1,"win","Kevin Croom","ROF 41 - Bragging Rights",1,"1:01","KO (Slam)",2011-08-20,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0,"Justin Gaethje",NA,"1_Kevin Croom_2011-08-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1,"win","Joe Kelso","BTT MMA 2 - Genesis",1,"4:32","TKO (Punches)",2011-10-01,1,1,FALSE,1,2,1,1,1,1,TRUE,0,FALSE,0,1,1,"Justin Gaethje",NA,"1_Joe Kelso_2011-10-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1,"win","Donnie Bell","ROF 42 - Who's Next",2,"2:57","TKO (Punches)",2011-12-17,1,1,FALSE,1,3,2,1,2,1,TRUE,0,FALSE,0,2,2,"Justin Gaethje",556,"1_Donnie Bell_2011-12-17","556_Justin Gaethje_2011-12-17",556,"loss","Justin Gaethje","ROF 42 - Who's Next",2,"2:57","TKO (Punches)",2011-12-17,0,1,TRUE,2,1,2,1,2,0.5,FALSE,0,FALSE,0,1,1,"Donnie Bell",1,"556_Justin Gaethje_2011-12-17"
"4",1,"win","Marcus Edwards","ROF 43 - Bad Blood",3,"5:00","Decision (Unanimous)",2012-06-02,1,1,FALSE,1,4,3,1,3,1,TRUE,0,FALSE,0,3,3,"Justin Gaethje",NA,"1_Marcus Edwards_2012-06-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",1,"win","Sam Young","RITC - Rage in the Cage 162",2,"1:58","Submission (Rear-Naked Choke)",2012-09-29,1,1,FALSE,1,5,4,1,4,0.75,FALSE,0,FALSE,0,3,3,"Justin Gaethje",NA,"1_Sam Young_2012-09-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",1,"win","Drew Fickett","RITC  - Rage in the Cage 163",1,"0:12","KO (Punch)",2012-10-20,1,1,FALSE,1,6,5,1,5,0.8,TRUE,0,FALSE,0,4,4,"Justin Gaethje",382,"1_Drew Fickett_2012-10-20","382_Justin Gaethje_2012-10-20",382,"loss","Justin Gaethje","RITC  - Rage in the Cage 163",1,"0:12","KO (Punch)",2012-10-20,0,0,FALSE,20,2,-1,0.7,60,0.566666666666667,FALSE,0.233333333333333,TRUE,14,34,2.26666666666667,"Drew Fickett",1,"382_Justin Gaethje_2012-10-20"
"7",1,"win","Adrian Valdez","RITC - Rage in the Cage 164",2,"0:19","TKO (Punches)",2012-11-16,1,1,FALSE,1,7,6,1,6,0.833333333333333,TRUE,0,FALSE,0,5,5,"Justin Gaethje",NA,"1_Adrian Valdez_2012-11-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",1,"win","Gesias Cavalcante","WSOF 2 - Arlovski vs. Johnson",1,"2:27","TKO (Doctor Stoppage)",2013-03-23,1,1,FALSE,1,8,7,1,7,0.857142857142857,TRUE,0,FALSE,0,6,6,"Justin Gaethje",270,"1_Gesias Cavalcante_2013-03-23","270_Justin Gaethje_2013-03-23",270,"loss","Justin Gaethje","WSOF 2 - Arlovski vs. Johnson",1,"2:27","TKO (Doctor Stoppage)",2013-03-23,0,1,TRUE,12,1,1,0.653846153846154,26,0.5,TRUE,0.153846153846154,FALSE,4,13,2.6,"Gesias Cavalcante",1,"270_Justin Gaethje_2013-03-23"
"9",1,"win","Brian Cobb","WSOF 3 - Fitch vs. Burkman 2",3,"2:19","TKO (Leg Kicks)",2013-06-14,1,1,FALSE,1,9,8,1,8,0.875,TRUE,0,FALSE,0,7,7,"Justin Gaethje",437,"1_Brian Cobb_2013-06-14","437_Justin Gaethje_2013-06-14",437,"loss","Justin Gaethje","WSOF 3 - Fitch vs. Burkman 2",3,"2:19","TKO (Leg Kicks)",2013-06-14,0,1,TRUE,10,1,1,0.740740740740741,27,0.555555555555556,FALSE,0.185185185185185,FALSE,5,15,2.5,"Brian Cobb",1,"437_Justin Gaethje_2013-06-14"
"10",1,"win","Dan Lauzon","WSOF 6 - Burkman vs. Carl",2,"1:40","KO (Punches)",2013-10-26,1,1,FALSE,1,10,9,1,9,0.888888888888889,TRUE,0,FALSE,0,8,8,"Justin Gaethje",NA,"1_Dan Lauzon_2013-10-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",1,"win","Richard Patishnock","WSOF 8 - Gaethje vs. Patishnock",1,"1:09","TKO (Punches and Elbows)",2014-01-18,1,1,FALSE,1,11,10,1,10,0.9,TRUE,0,FALSE,0,9,9,"Justin Gaethje",265,"1_Richard Patishnock_2014-01-18","265_Justin Gaethje_2014-01-18",265,"loss","Justin Gaethje","WSOF 8 - Gaethje vs. Patishnock",1,"1:09","TKO (Punches and Elbows)",2014-01-18,0,1,TRUE,4,1,2,0.857142857142857,7,0.285714285714286,FALSE,0.142857142857143,FALSE,1,2,1,"Richard Patishnock",1,"265_Justin Gaethje_2014-01-18"
"12",1,"win","Nick Newell","WSOF 11 - Gaethje vs. Newell",2,"3:09","TKO (Punches)",2014-07-05,1,1,FALSE,1,12,11,1,11,0.909090909090909,TRUE,0,FALSE,0,10,10,"Justin Gaethje",NA,"1_Nick Newell_2014-07-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",1,"win","Melvin Guillard","WSOF 15 - Branch vs. Okami",3,"5:00","Decision (Split)",2014-11-15,1,1,FALSE,1,13,12,1,12,0.916666666666667,TRUE,0,FALSE,0,11,11,"Justin Gaethje",78,"1_Melvin Guillard_2014-11-15","78_Justin Gaethje_2014-11-15",78,"loss","Justin Gaethje","WSOF 15 - Branch vs. Okami",3,"5:00","Decision (Split)",2014-11-15,0,1,TRUE,24,1,1,0.653061224489796,49,0.469387755102041,TRUE,0.285714285714286,FALSE,14,23,1.53333333333333,"Melvin Guillard",1,"78_Justin Gaethje_2014-11-15"
"14",1,"win","Luis Palomino","WSOF 19 - Gaethje vs. Palomino",3,"3:57","TKO (Leg Kicks and Punches)",2015-03-28,1,1,FALSE,1,14,13,1,13,0.846153846153846,FALSE,0,FALSE,0,11,11,"Justin Gaethje",209,"1_Luis Palomino_2015-03-28","209_Justin Gaethje_2015-03-28",209,"loss","Justin Gaethje","WSOF 19 - Gaethje vs. Palomino",3,"3:57","TKO (Leg Kicks and Punches)",2015-03-28,0,1,TRUE,18,1,2,0.71875,32,0.46875,TRUE,0.15625,FALSE,5,15,2.5,"Luis Palomino",1,"209_Justin Gaethje_2015-03-28"
"15",1,"win","Luis Palomino","WSOF 23 - Gaethje vs. Palomino 2",2,"4:30","TKO (Punches)",2015-09-18,1,1,FALSE,1,15,14,1,14,0.857142857142857,TRUE,0,FALSE,0,12,12,"Justin Gaethje",209,"1_Luis Palomino_2015-09-18","209_Justin Gaethje_2015-09-18",209,"loss","Justin Gaethje","WSOF 23 - Gaethje vs. Palomino 2",2,"4:30","TKO (Punches)",2015-09-18,0,0,FALSE,18,2,-1,0.696969696969697,33,0.454545454545455,FALSE,0.181818181818182,TRUE,6,15,2.14285714285714,"Luis Palomino",1,"209_Justin Gaethje_2015-09-18"
"16",1,"win","Brian Foster","WSOF 29 - Gaethje vs. Foster",1,"1:43","TKO (Leg Kicks)",2016-03-12,1,1,FALSE,1,16,15,1,15,0.866666666666667,TRUE,0,FALSE,0,13,13,"Justin Gaethje",205,"1_Brian Foster_2016-03-12","205_Justin Gaethje_2016-03-12",205,"loss","Justin Gaethje","WSOF 29 - Gaethje vs. Foster",1,"1:43","TKO (Leg Kicks)",2016-03-12,0,0,FALSE,15,2,-1,0.764705882352941,34,0.735294117647059,FALSE,0.235294117647059,TRUE,8,25,2.77777777777778,"Brian Foster",1,"205_Justin Gaethje_2016-03-12"
"17",1,"win","Luiz Firmino","WSOF 34 - Gaethje vs. Firmino",3,"5:00","TKO (Doctor Stoppage)",2016-12-31,1,1,FALSE,1,17,16,1,16,0.875,TRUE,0,FALSE,0,14,14,"Justin Gaethje",230,"1_Luiz Firmino_2016-12-31","230_Justin Gaethje_2016-12-31",230,"loss","Justin Gaethje","WSOF 34 - Gaethje vs. Firmino",3,"5:00","TKO (Doctor Stoppage)",2016-12-31,0,0,FALSE,9,2,-1,0.730769230769231,26,0.307692307692308,FALSE,0.0769230769230769,TRUE,2,8,2.66666666666667,"Luiz Firmino",1,"230_Justin Gaethje_2016-12-31"
"18",1,"win","Michael Johnson","UFC - The Ultimate Fighter 25 Finale",2,"4:48","TKO (Punches and Knees)",2017-07-07,1,1,FALSE,1,18,17,1,17,0.882352941176471,TRUE,0,FALSE,0,15,15,"Justin Gaethje",6,"1_Michael Johnson_2017-07-07","6_Justin Gaethje_2017-07-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",1,"loss","Eddie Alvarez","UFC 218 - Holloway vs. Aldo 2",3,"3:59","KO (Knee)",2017-12-02,0,1,TRUE,2,1,18,1,18,0.888888888888889,TRUE,0,FALSE,0,16,16,"Justin Gaethje",73,"1_Eddie Alvarez_2017-12-02","73_Justin Gaethje_2017-12-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",1,"loss","Dustin Poirier","UFC on Fox 29 - Poirier vs. Gaethje",4,"0:33","TKO (Punches)",2018-04-14,0,0,FALSE,2,2,-1,0.947368421052632,19,0.842105263157895,FALSE,0.0526315789473684,TRUE,1,16,8,"Justin Gaethje",2,"1_Dustin Poirier_2018-04-14","2_Justin Gaethje_2018-04-14",2,"win","Justin Gaethje","UFC on Fox 29 - Poirier vs. Gaethje",4,"0:33","TKO (Punches)",2018-04-14,1,1,FALSE,13,2,1,0.785714285714286,28,0.607142857142857,TRUE,0.142857142857143,FALSE,4,17,3.4,"Dustin Poirier",1,"2_Justin Gaethje_2018-04-14"
"21",1,"win","James Vick","UFC Fight Night 135 - Gaethje vs. Vick",1,"1:27","KO (Punches)",2018-08-25,1,0,TRUE,3,1,-2,0.9,20,0.8,FALSE,0.1,TRUE,2,16,5.33333333333333,"Justin Gaethje",NA,"1_James Vick_2018-08-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",1,"win","Edson Barboza","UFC on ESPN 2 - Barboza vs. Gaethje",1,"2:30","KO (Punch)",2019-03-30,1,1,FALSE,3,2,1,0.904761904761905,21,0.80952380952381,TRUE,0.0952380952380952,FALSE,2,17,5.66666666666667,"Justin Gaethje",5,"1_Edson Barboza_2019-03-30","5_Justin Gaethje_2019-03-30",5,"loss","Justin Gaethje","UFC on ESPN 2 - Barboza vs. Gaethje",1,"2:30","KO (Punch)",2019-03-30,0,1,TRUE,12,1,1,0.769230769230769,26,0.5,TRUE,0.153846153846154,FALSE,4,13,2.6,"Edson Barboza",1,"5_Justin Gaethje_2019-03-30"
"23",1,"win","Donald Cerrone","UFC Fight Night 158 - Cowboy vs. Gaethje",1,"4:18","TKO (Punches)",2019-09-14,1,1,FALSE,3,3,2,0.909090909090909,22,0.818181818181818,TRUE,0.0909090909090909,FALSE,2,18,6,"Justin Gaethje",31,"1_Donald Cerrone_2019-09-14","31_Justin Gaethje_2019-09-14",31,"loss","Justin Gaethje","UFC Fight Night 158 - Cowboy vs. Gaethje",1,"4:18","TKO (Punches)",2019-09-14,0,0,FALSE,22,2,-1,0.73469387755102,49,0.551020408163265,FALSE,0.142857142857143,TRUE,7,27,3.375,"Donald Cerrone",1,"31_Justin Gaethje_2019-09-14"
"24",1,"win","Tony Ferguson","UFC 249 - Ferguson vs. Gaethje",5,"3:39","TKO (Punch)",2020-05-09,1,1,FALSE,3,4,3,0.91304347826087,23,0.826086956521739,TRUE,0.0869565217391304,FALSE,2,19,6.33333333333333,"Justin Gaethje",58,"1_Tony Ferguson_2020-05-09","58_Justin Gaethje_2020-05-09",58,"loss","Justin Gaethje","UFC 249 - Ferguson vs. Gaethje",5,"3:39","TKO (Punch)",2020-05-09,0,1,TRUE,8,1,12,0.892857142857143,28,0.714285714285714,TRUE,0.0357142857142857,FALSE,1,20,10,"Tony Ferguson",1,"58_Justin Gaethje_2020-05-09"
"25",1,"loss","Khabib Nurmagomedov","UFC 254 - Nurmagomedov vs. Gaethje",2,"1:34","Technical Submission (Triangle Choke)",2020-10-24,0,1,TRUE,4,1,4,0.916666666666667,24,0.833333333333333,TRUE,0.0833333333333333,FALSE,2,20,6.66666666666667,"Justin Gaethje",101,"1_Khabib Nurmagomedov_2020-10-24","101_Justin Gaethje_2020-10-24",101,"win","Justin Gaethje","UFC 254 - Nurmagomedov vs. Gaethje",2,"1:34","Technical Submission (Triangle Choke)",2020-10-24,1,1,FALSE,1,29,28,1,28,0.642857142857143,TRUE,0,FALSE,0,18,18,"Khabib Nurmagomedov",1,"101_Justin Gaethje_2020-10-24"
"26",10,"loss","Ted Worthington","MFDM - Ballroom Brawl 2",1,"3:06","Submission (Armbar)",2009-08-28,0,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0,"Abel Trujillo",195,"10_Ted Worthington_2009-08-28","195_Abel Trujillo_2009-08-28",195,"win","Abel Trujillo","MFDM - Ballroom Brawl 2",1,"3:06","Submission (Armbar)",2009-08-28,1,0,TRUE,20,1,-2,0.558139534883721,43,0.558139534883721,FALSE,0.209302325581395,TRUE,9,24,2.4,"Ted Worthington",10,"195_Abel Trujillo_2009-08-28"
"27",10,"win","Dustin Praxedes","Xtreme Promotions - Throwdown in Jamestown 2",1,"4:15","TKO (Punches)",2010-03-06,1,0,TRUE,2,1,-1,0,1,0,FALSE,1,TRUE,1,0,0,"Abel Trujillo",NA,"10_Dustin Praxedes_2010-03-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",10,"loss","Clayton Robinson","C3 Fights - Knockout-Rockout Weekend 4",1,"2:47","TKO (Punches)",2010-07-17,0,1,TRUE,3,1,1,0.5,2,0.5,TRUE,0.5,FALSE,1,1,0.5,"Abel Trujillo",508,"10_Clayton Robinson_2010-07-17","508_Abel Trujillo_2010-07-17",508,"win","Abel Trujillo","C3 Fights - Knockout-Rockout Weekend 4",1,"2:47","TKO (Punches)",2010-07-17,1,1,FALSE,3,2,1,0.666666666666667,6,0.666666666666667,TRUE,0.166666666666667,FALSE,1,4,2,"Clayton Robinson",10,"508_Abel Trujillo_2010-07-17"
"29",10,"win","Dave Lehr Cochran","Fight Me MMA 1 - The Battle Begins",1,"1:29","KO (Punches)",2010-08-14,1,0,TRUE,4,1,-1,0.333333333333333,3,0.333333333333333,FALSE,0.666666666666667,TRUE,2,1,0.333333333333333,"Abel Trujillo",NA,"10_Dave Lehr Cochran_2010-08-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",10,"win","Wes Clark","TCF - TriState Cage Fights",1,"2:01","Submission (Verbal)",2010-10-23,1,1,FALSE,4,2,1,0.5,4,0.5,TRUE,0.5,FALSE,2,2,0.666666666666667,"Abel Trujillo",608,"10_Wes Clark_2010-10-23","608_Abel Trujillo_2010-10-23",608,"loss","Abel Trujillo","TCF - TriState Cage Fights",1,"2:01","Submission (Verbal)",2010-10-23,0,0,FALSE,6,2,-1,0.428571428571429,7,0.428571428571429,FALSE,0.571428571428571,TRUE,4,3,0.6,"Wes Clark",10,"608_Abel Trujillo_2010-10-23"
"31",10,"win","Andre Garcia","Xtreme Fight Promotions - XFP: The Holiday Fight Fest",1,"2:36","Submission (Guillotine Choke)",2010-12-04,1,1,FALSE,4,3,2,0.6,5,0.6,TRUE,0.4,FALSE,2,3,1,"Abel Trujillo",NA,"10_Andre Garcia_2010-12-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",10,"win","Marcos Marquez","Extreme Challenge - Bad Blood",3,"5:00","Decision (Unanimous)",2011-02-11,1,1,FALSE,4,4,3,0.666666666666667,6,0.666666666666667,TRUE,0.333333333333333,FALSE,2,4,1.33333333333333,"Abel Trujillo",NA,"10_Marcos Marquez_2011-02-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",10,"loss","Scott Cleve","EB - Beatdown at 4 Bears 8",5,"5:00","Decision (Split)",2011-03-12,0,1,TRUE,5,1,4,0.714285714285714,7,0.571428571428571,FALSE,0.285714285714286,FALSE,2,4,1.33333333333333,"Abel Trujillo",NA,"10_Scott Cleve_2011-03-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",10,"loss","Alonzo Martinez","EC - Extreme Challenge 181",1,"3:30","Technical Submission (Guillotine Choke)",2011-04-15,0,0,FALSE,5,2,-1,0.625,8,0.5,FALSE,0.25,FALSE,2,4,1.33333333333333,"Abel Trujillo",NA,"10_Alonzo Martinez_2011-04-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",10,"win","Lucas Gwaltney","Fight Me MMA - Trujillo vs. Gwaltney",3,"5:00","Decision (Unanimous)",2011-08-13,1,0,TRUE,6,1,-2,0.555555555555556,9,0.444444444444444,FALSE,0.333333333333333,TRUE,3,4,1,"Abel Trujillo",194,"10_Lucas Gwaltney_2011-08-13","194_Abel Trujillo_2011-08-13",194,"loss","Abel Trujillo","Fight Me MMA - Trujillo vs. Gwaltney",3,"5:00","Decision (Unanimous)",2011-08-13,0,1,TRUE,18,1,3,0.5,32,0.21875,FALSE,0.28125,FALSE,9,7,0.7,"Lucas Gwaltney",10,"194_Abel Trujillo_2011-08-13"
"36",10,"win","Ken Jackson","C3 Fights - Slamfest",3,"5:00","Decision (Unanimous)",2012-01-21,1,1,FALSE,6,2,1,0.6,10,0.4,FALSE,0.3,FALSE,3,4,1,"Abel Trujillo",250,"10_Ken Jackson_2012-01-21","250_Abel Trujillo_2012-01-21",250,"loss","Abel Trujillo","C3 Fights - Slamfest",3,"5:00","Decision (Unanimous)",2012-01-21,0,0,FALSE,6,5,-4,0.470588235294118,17,0.411764705882353,FALSE,0.470588235294118,FALSE,8,7,0.777777777777778,"Ken Jackson",10,"250_Abel Trujillo_2012-01-21"
"37",10,"win","Edson Berto","CFA 6 - Palomino vs. Warfield",1,"1:10","Submission (Punches)",2012-04-13,1,1,FALSE,6,3,2,0.636363636363636,11,0.363636363636364,FALSE,0.272727272727273,FALSE,3,4,1,"Abel Trujillo",273,"10_Edson Berto_2012-04-13","273_Abel Trujillo_2012-04-13",273,"loss","Abel Trujillo","CFA 6 - Palomino vs. Warfield",1,"1:10","Submission (Punches)",2012-04-13,0,0,FALSE,14,2,-1,0.615384615384615,26,0.5,FALSE,0.153846153846154,FALSE,4,13,2.6,"Edson Berto",10,"273_Abel Trujillo_2012-04-13"
"38",10,"win","Frank Carrillo","CFA 7 - Never Give Up",3,"5:00","Decision (Unanimous)",2012-06-30,1,1,FALSE,6,4,3,0.666666666666667,12,0.416666666666667,TRUE,0.25,FALSE,3,5,1.25,"Abel Trujillo",NA,"10_Frank Carrillo_2012-06-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",10,"win","Marcus LeVesseur","UFC on Fox 5 - Henderson vs. Diaz",2,"3:56","TKO (Knees to the Body)",2012-12-08,1,1,FALSE,6,5,4,0.692307692307692,13,0.384615384615385,FALSE,0.230769230769231,FALSE,3,5,1.25,"Abel Trujillo",388,"10_Marcus LeVesseur_2012-12-08","388_Abel Trujillo_2012-12-08",388,"loss","Abel Trujillo","UFC on Fox 5 - Henderson vs. Diaz",2,"3:56","TKO (Knees to the Body)",2012-12-08,0,1,TRUE,14,1,1,0.785714285714286,28,0.607142857142857,FALSE,0.214285714285714,FALSE,6,17,2.42857142857143,"Marcus LeVesseur",10,"388_Abel Trujillo_2012-12-08"
"40",10,"loss","Khabib Nurmagomedov","UFC 160 - Velasquez vs. Bigfoot 2",3,"5:00","Decision (Unanimous)",2013-05-25,0,1,TRUE,7,1,5,0.714285714285714,14,0.428571428571429,TRUE,0.214285714285714,FALSE,3,6,1.5,"Abel Trujillo",101,"10_Khabib Nurmagomedov_2013-05-25","101_Abel Trujillo_2013-05-25",101,"win","Abel Trujillo","UFC 160 - Velasquez vs. Bigfoot 2",3,"5:00","Decision (Unanimous)",2013-05-25,1,1,FALSE,1,20,19,1,19,0.736842105263158,TRUE,0,FALSE,0,14,14,"Khabib Nurmagomedov",10,"101_Abel Trujillo_2013-05-25"
"41",10,"NC","Roger Bowling","UFC Fight Night 27 - Condit vs. Kampmann 2",2,"4:57","NC (Knee to Head of Grounded Fighter)",2013-08-28,0,0,FALSE,7,2,-1,0.666666666666667,15,0.4,FALSE,0.2,FALSE,3,6,1.5,"Abel Trujillo",NA,"10_Roger Bowling_2013-08-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",10,"win","Roger Bowling","UFC on Fox 9 - Johnson vs. Benavidez 2",2,"1:35","TKO (Punches)",2013-12-14,1,0,TRUE,8,1,-2,0.625,16,0.375,FALSE,0.25,TRUE,4,6,1.2,"Abel Trujillo",NA,"10_Roger Bowling_2013-12-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",10,"win","Jamie Varner","UFC 169 - Barao vs. Faber 2",2,"2:32","KO (Punch)",2014-02-01,1,1,FALSE,8,2,1,0.647058823529412,17,0.411764705882353,TRUE,0.235294117647059,FALSE,4,7,1.4,"Abel Trujillo",85,"10_Jamie Varner_2014-02-01","85_Abel Trujillo_2014-02-01",85,"loss","Abel Trujillo","UFC 169 - Barao vs. Faber 2",2,"2:32","KO (Punch)",2014-02-01,0,0,FALSE,16,2,-1,0.65625,32,0.5625,FALSE,0.21875,FALSE,7,18,2.25,"Jamie Varner",10,"85_Abel Trujillo_2014-02-01"
"44",10,"loss","Tony Ferguson","UFC 181 - Hendricks vs. Lawler 2",2,"4:19","Submission (Rear-Naked Choke)",2014-12-06,0,1,TRUE,9,1,2,0.666666666666667,18,0.444444444444444,TRUE,0.222222222222222,FALSE,4,8,1.6,"Abel Trujillo",58,"10_Tony Ferguson_2014-12-06","58_Abel Trujillo_2014-12-06",58,"win","Abel Trujillo","UFC 181 - Hendricks vs. Lawler 2",2,"4:19","Submission (Rear-Naked Choke)",2014-12-06,1,1,FALSE,7,4,3,0.842105263157895,19,0.684210526315789,FALSE,0.0526315789473684,FALSE,1,13,6.5,"Tony Ferguson",10,"58_Abel Trujillo_2014-12-06"
"45",10,"win","Gleison Tibau","UFC Fight Night 77 - Belfort vs. Henderson 3",1,"1:45","Disqualification (Failed Drug Test)",2015-11-07,1,0,TRUE,10,1,-1,0.631578947368421,19,0.421052631578947,FALSE,0.263157894736842,TRUE,5,8,1.33333333333333,"Abel Trujillo",12,"10_Gleison Tibau_2015-11-07","12_Abel Trujillo_2015-11-07",12,"loss","Abel Trujillo","UFC Fight Night 77 - Belfort vs. Henderson 3",1,"1:45","Disqualification (Failed Drug Test)",2015-11-07,0,0,FALSE,20,2,-1,0.75,44,0.386363636363636,FALSE,0.113636363636364,TRUE,5,17,2.83333333333333,"Gleison Tibau",10,"12_Abel Trujillo_2015-11-07"
"46",10,"win","Tony Sims","UFC 195 - Lawler vs. Condit",1,"3:18","Submission (Guillotine Choke)",2016-01-02,1,1,FALSE,10,2,1,0.65,20,0.45,TRUE,0.25,FALSE,5,9,1.5,"Abel Trujillo",NA,"10_Tony Sims_2016-01-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",10,"win","Jordan Rinaldi","UFC Fight Night 88 - Almeida vs. Garbrandt",3,"5:00","Decision (Unanimous)",2016-05-29,1,1,FALSE,10,3,2,0.666666666666667,21,0.476190476190476,TRUE,0.238095238095238,FALSE,5,10,1.66666666666667,"Abel Trujillo",NA,"10_Jordan Rinaldi_2016-05-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",10,"loss","James Vick","UFC Fight Night 104 - Bermudez vs. Korean Zombie",3,"0:49","Submission (Brabo Choke)",2017-02-04,0,1,TRUE,11,1,3,0.681818181818182,22,0.454545454545455,FALSE,0.227272727272727,FALSE,5,10,1.66666666666667,"Abel Trujillo",NA,"10_James Vick_2017-02-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",10,"loss","John Makdessi","UFC on Fox 26 - Lawler vs. dos Anjos",3,"5:00","Decision (Unanimous)",2017-12-16,0,0,FALSE,11,2,-1,0.652173913043478,23,0.434782608695652,FALSE,0.260869565217391,TRUE,6,10,1.42857142857143,"Abel Trujillo",70,"10_John Makdessi_2017-12-16","70_Abel Trujillo_2017-12-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",100,"win","Mike Taylor","SCF 2 - Supremacy Cage Fighting 2",1,"0:48","Submission (Rear-Naked Choke)",2009-03-07,1,NA,TRUE,1,1,NA,NA,0,NA,NA,NA,NA,0,0,0,"Dan Hooker",NA,"100_Mike Taylor_2009-03-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
